index,afrr_price_contracted_down,afrr_price_contracted_up,afrr_price_activated_down,afrr_price_activated_up
2021-02-07 14:00:00+02:00,0,0,0.0414,0.0414
2021-02-07 15:00:00+02:00,0,0,0.04082,0.04082
2021-02-07 16:00:00+02:00,0,0,0.04094,0.04094
2021-02-07 17:00:00+02:00,0.03068,0.04236,0.04206,0.04206
2021-02-07 18:00:00+02:00,0.03288,0.04265,0.04476,0.04754
2021-02-07 19:00:00+02:00,0.0328,0.04263,0.04106,0.04565
2021-02-07 20:00:00+02:00,0.03084,0.04229,0.037,0.04408
2021-02-07 21:00:00+02:00,0.03035,0.0386,0.035,0.04174
2021-02-07 22:00:00+02:00,0.03044,0.03849,0.033,0.04156
2021-02-07 23:00:00+02:00,0.03016,0.03193,0.033,0.04076
2021-02-08 00:00:00+02:00,0.03013,0.03072,0.033,0.03883
2021-02-08 01:00:00+02:00,0.03005,0.03171,0.035,0.04006
2021-02-08 02:00:00+02:00,0,0,0.0333,0.03942
2021-02-08 03:00:00+02:00,0,0,0.03,0.039
2021-02-08 04:00:00+02:00,0,0,0.029,0.03925
2021-02-08 05:00:00+02:00,0,0,0.03,0.04052
2021-02-08 06:00:00+02:00,0.03882,0.04199,0.0365,0.05534
2021-02-08 07:00:00+02:00,0.03976,0.04638,0.06491,0.06491
2021-02-08 08:00:00+02:00,0.03995,0.04948,0.06715,0.06715
2021-02-08 09:00:00+02:00,0.03976,0.04936,0.08234,0.08234
2021-02-08 10:00:00+02:00,0,0,0.044,0.08001
2021-02-08 11:00:00+02:00,0,0,0.044,0.06991
2021-02-08 12:00:00+02:00,0,0,0.044,0.06502
2021-02-08 13:00:00+02:00,0,0,0.0622,0.1
2021-02-08 14:00:00+02:00,0.03317,0.04375,0.06208,0.1
2021-02-08 15:00:00+02:00,0.03302,0.04397,0.0641,0.0641
2021-02-08 16:00:00+02:00,0.03302,0.04525,0.04572,0.06323
2021-02-08 17:00:00+02:00,0.03565,0.04342,0.04572,0.06506
2021-02-08 18:00:00+02:00,0.03863,0.049,0.04572,0.075
2021-02-08 19:00:00+02:00,0.03728,0.04742,0.049,0.0699
2021-02-08 20:00:00+02:00,0.03403,0.04332,0.044,0.06477
2021-02-08 21:00:00+02:00,0.03319,0.04041,0.04307,0.06227
2021-02-08 22:00:00+02:00,0.03178,0.03411,0.0482,0.0547
2021-02-08 23:00:00+02:00,0.03122,0.03238,0.039,0.04793
2021-02-09 00:00:00+02:00,0.03011,0.03108,0.039,0.04502
2021-02-09 01:00:00+02:00,0.03063,0.03013,0.0405,0.04668
2021-02-09 02:00:00+02:00,0,0,0.0405,0.0465
2021-02-09 03:00:00+02:00,0,0,0.042,0.04647
2021-02-09 04:00:00+02:00,0,0,0.041,0.04605
2021-02-09 05:00:00+02:00,0,0,0.041,0.0464
2021-02-09 06:00:00+02:00,0.03963,0.04136,0.06632,0.06632
2021-02-09 07:00:00+02:00,0.03939,0.04875,0.053,0.0835
2021-02-09 08:00:00+02:00,0.03997,0.04992,0.053,0.08358
2021-02-09 09:00:00+02:00,0.03938,0.05,0.04318,0.10987
2021-02-09 10:00:00+02:00,0,0,0.047,0.087
2021-02-09 11:00:00+02:00,0,0,0.049,0.08195
2021-02-09 12:00:00+02:00,0,0,0.07551,0.07551
2021-02-09 13:00:00+02:00,0,0,0.07161,0.07161
2021-02-09 14:00:00+02:00,0.03438,0.04473,0.07026,0.07026
2021-02-09 15:00:00+02:00,0.03425,0.04496,0.07037,0.07037
2021-02-09 16:00:00+02:00,0.03441,0.04499,0.07132,0.07182
2021-02-09 17:00:00+02:00,0.03706,0.04466,0.07227,0.07277
2021-02-09 18:00:00+02:00,0.03931,0.04875,0.10991,0.10991
2021-02-09 19:00:00+02:00,0.03963,0.04912,0.11434,0.12
2021-02-09 20:00:00+02:00,0.03379,0.04519,0.0748,0.2192
2021-02-09 21:00:00+02:00,0.03309,0.04248,0.06878,0.11
2021-02-09 22:00:00+02:00,0.03298,0.03436,0.06497,0.06986
2021-02-09 23:00:00+02:00,0.03218,0.03276,0.06227,0.06227
2021-02-10 00:00:00+02:00,0.03138,0.03254,0.05009,0.05009
2021-02-10 01:00:00+02:00,0.03083,0.03137,0.0515,0.059
2021-02-10 02:00:00+02:00,0,0,0.04955,0.059
2021-02-10 03:00:00+02:00,0,0,0.04835,0.05841
2021-02-10 04:00:00+02:00,0,0,0.0475,0.055
2021-02-10 05:00:00+02:00,0,0,0.04768,0.054
2021-02-10 06:00:00+02:00,0.03907,0.04265,0.06583,0.06583
2021-02-10 07:00:00+02:00,0.0395,0.04744,0.07193,0.09
2021-02-10 08:00:00+02:00,0.03917,0.04947,0.08005,0.09
2021-02-10 09:00:00+02:00,0.03994,0.04946,0.0946,0.222
2021-02-10 10:00:00+02:00,0,0,0.09862,0.222
2021-02-10 11:00:00+02:00,0,0,0.09368,0.222
2021-02-10 12:00:00+02:00,0,0,0.08832,0.12102
2021-02-10 13:00:00+02:00,0,0,0.07999,0.089
2021-02-10 14:00:00+02:00,0.03382,0.04725,0.07591,0.0762
2021-02-10 15:00:00+02:00,0.03548,0.04698,0.07496,0.07496
2021-02-10 16:00:00+02:00,0.03462,0.04708,0.05,0.07619
2021-02-10 17:00:00+02:00,0.03537,0.04996,0.04998,0.08018
2021-02-10 18:00:00+02:00,0.03609,0.04974,0.09415,0.11915
2021-02-10 19:00:00+02:00,0.03967,0.04962,0.10986,0.26
2021-02-10 20:00:00+02:00,0.03431,0.04959,0.08809,0.1127
2021-02-10 21:00:00+02:00,0.03184,0.04097,0.07326,0.0876
2021-02-10 22:00:00+02:00,0.03052,0.036,0.06369,0.075
2021-02-10 23:00:00+02:00,0.03128,0.03518,0.05,0.068
2021-02-11 00:00:00+02:00,0.03182,0.03153,0.05314,0.06724
2021-02-11 01:00:00+02:00,0.03093,0.03629,0.047,0.0595
2021-02-11 02:00:00+02:00,0,0,0.046,0.05313
2021-02-11 03:00:00+02:00,0,0,0.04552,0.05166
2021-02-11 04:00:00+02:00,0,0,0.05004,0.05004
2021-02-11 05:00:00+02:00,0,0,0.05002,0.089
2021-02-11 06:00:00+02:00,0.03926,0.04671,0.06508,0.118
2021-02-11 07:00:00+02:00,0.03971,0.04963,0.06385,0.1
2021-02-11 08:00:00+02:00,0.03925,0.0495,0.09038,0.17038
2021-02-11 09:00:00+02:00,0.03938,0.0495,0.05264,0.2387
2021-02-11 10:00:00+02:00,0,0,0.09077,0.19777
2021-02-11 11:00:00+02:00,0,0,0.12894,0.258
2021-02-11 12:00:00+02:00,0,0,0.09568,0.1218
2021-02-11 13:00:00+02:00,0,0,0.0825,0.118
2021-02-11 14:00:00+02:00,0.03334,0.04817,0.07499,0.118
2021-02-11 15:00:00+02:00,0.03714,0.04901,0.048,0.0813
2021-02-11 16:00:00+02:00,0.03699,0.04965,0.04679,0.08768
2021-02-11 17:00:00+02:00,0.03911,0.04957,0.04679,0.1116
2021-02-11 18:00:00+02:00,0.03729,0.04917,0.04679,0.19719
2021-02-11 19:00:00+02:00,0.03671,0.05,0.049,0.1554
2021-02-11 20:00:00+02:00,0.0363,0.049,0.045,0.09931
2021-02-11 21:00:00+02:00,0.03091,0.04682,0.045,0.07616
2021-02-11 22:00:00+02:00,0.03066,0.0346,0.04679,0.06383
2021-02-11 23:00:00+02:00,0.03088,0.03248,0.0484,0.0591
2021-02-12 00:00:00+02:00,0.03208,0.03189,0.05369,0.05369
2021-02-12 01:00:00+02:00,0.03165,0.03659,0.05105,0.068
2021-02-12 02:00:00+02:00,0,0,0.04909,0.055
2021-02-12 03:00:00+02:00,0,0,0.04922,0.055
2021-02-12 04:00:00+02:00,0,0,0.04814,0.055
2021-02-12 05:00:00+02:00,0,0,0.04777,0.0528
2021-02-12 06:00:00+02:00,0.0393,0.04896,0.08012,0.08012
2021-02-12 07:00:00+02:00,0.03974,0.04989,0.0482,0.08001
2021-02-12 08:00:00+02:00,0.03988,0.0495,0.1703,0.1703
2021-02-12 09:00:00+02:00,0.03988,0.0465,0.24998,0.24998
2021-02-12 10:00:00+02:00,0,0,0.051,0.19822
2021-02-12 11:00:00+02:00,0,0,0.048,0.11797
2021-02-12 12:00:00+02:00,0,0,0.048,0.07802
2021-02-12 13:00:00+02:00,0,0,0.048,0.07104
2021-02-12 14:00:00+02:00,0.03346,0.04638,0.05948,0.05948
2021-02-12 15:00:00+02:00,0.03519,0.04781,0.0484,0.06289
2021-02-12 16:00:00+02:00,0.0351,0.04513,0.048,0.05816
2021-02-12 17:00:00+02:00,0.03559,0.04973,0.05,0.06573
2021-02-12 18:00:00+02:00,0.03669,0.04899,0.05,0.07299
2021-02-12 19:00:00+02:00,0.03904,0.0495,0.05,0.07995
2021-02-12 20:00:00+02:00,0.03956,0.0497,0.05,0.07014
2021-02-12 21:00:00+02:00,0.03387,0.04409,0.05,0.06126
2021-02-12 22:00:00+02:00,0.03135,0.03699,0.05548,0.05548
2021-02-12 23:00:00+02:00,0.03193,0.03669,0.05401,0.05401
2021-02-13 00:00:00+02:00,0.03265,0.03411,0.04854,0.04854
2021-02-13 01:00:00+02:00,0.02898,0.02902,0.044,0.04807
2021-02-13 02:00:00+02:00,0,0,0.044,0.04714
2021-02-13 03:00:00+02:00,0,0,0.0435,0.04702
2021-02-13 04:00:00+02:00,0,0,0.04558,0.049
2021-02-13 05:00:00+02:00,0,0,0.04468,0.049
2021-02-13 06:00:00+02:00,0,0,0.04542,0.049
2021-02-13 07:00:00+02:00,0,0,0.04572,0.048
2021-02-13 08:00:00+02:00,0.03394,0.04049,0.04887,0.04887
2021-02-13 09:00:00+02:00,0.03391,0.04427,0.06002,0.06002
2021-02-13 10:00:00+02:00,0.03391,0.04445,0.06454,0.06454
2021-02-13 11:00:00+02:00,0,0,0.06267,0.06267
2021-02-13 12:00:00+02:00,0,0,0.05871,0.09412
2021-02-13 13:00:00+02:00,0,0,0.05006,0.06336
2021-02-13 14:00:00+02:00,0,0,0.0442,0.055
2021-02-13 15:00:00+02:00,0,0,0.0424,0.04707
2021-02-13 16:00:00+02:00,0,0,0.0424,0.04834
2021-02-13 17:00:00+02:00,0.02947,0.0419,0.04532,0.05479
2021-02-13 18:00:00+02:00,0.03011,0.04637,0.048,0.06438
2021-02-13 19:00:00+02:00,0.03011,0.04719,0.048,0.07296
2021-02-13 20:00:00+02:00,0.03011,0.04719,0.046,0.069
2021-02-13 21:00:00+02:00,0.02947,0.04038,0.046,0.05849
2021-02-13 22:00:00+02:00,0.02966,0.03999,0.042,0.05092
2021-02-13 23:00:00+02:00,0.02983,0.03473,0.042,0.04924
2021-02-14 00:00:00+02:00,0.03003,0.03452,0.042,0.04634
2021-02-14 01:00:00+02:00,0.02822,0.03029,0.0384,0.04572
2021-02-14 02:00:00+02:00,0,0,0.036,0.04461
2021-02-14 03:00:00+02:00,0,0,0.036,0.0436
2021-02-14 04:00:00+02:00,0,0,0.036,0.0429
2021-02-14 05:00:00+02:00,0,0,0.036,0.04237
2021-02-14 06:00:00+02:00,0,0,0.036,0.04214
2021-02-14 07:00:00+02:00,0,0,0.036,0.04253
2021-02-14 08:00:00+02:00,0.03348,0.03984,0.036,0.04361
2021-02-14 09:00:00+02:00,0.03347,0.04393,0.04034,0.04597
2021-02-14 10:00:00+02:00,0.03347,0.04376,0.043,0.0464
2021-02-14 11:00:00+02:00,0,0,0.04613,0.04613
2021-02-14 12:00:00+02:00,0,0,0.04607,0.04607
2021-02-14 13:00:00+02:00,0,0,0.04513,0.04513
2021-02-14 14:00:00+02:00,0,0,0.036,0.04359
2021-02-14 15:00:00+02:00,0,0,0.036,0.04252
2021-02-14 16:00:00+02:00,0,0,0.036,0.04384
2021-02-14 17:00:00+02:00,0.02888,0.04129,0.036,0.04611
2021-02-14 18:00:00+02:00,0.02894,0.04541,0.041,0.05639
2021-02-14 19:00:00+02:00,0.02894,0.04587,0.047,0.06356
2021-02-14 20:00:00+02:00,0.02894,0.04532,0.0463,0.0585
2021-02-14 21:00:00+02:00,0.02888,0.03977,0.04953,0.04953
2021-02-14 22:00:00+02:00,0.02918,0.04024,0.04626,0.04626
2021-02-14 23:00:00+02:00,0.02919,0.03382,0.042,0.04574
2021-02-15 00:00:00+02:00,0.02921,0.0338,0.04209,0.0428
2021-02-15 01:00:00+02:00,0.03076,0.03257,0.03915,0.03915
2021-02-15 02:00:00+02:00,0,0,0.034,0.03862
2021-02-15 03:00:00+02:00,0,0,0.03361,0.03798
2021-02-15 04:00:00+02:00,0,0,0.032,0.03749
2021-02-15 05:00:00+02:00,0,0,0.032,0.03905
2021-02-15 06:00:00+02:00,0.03935,0.04629,0.03209,0.05576
2021-02-15 07:00:00+02:00,0.03983,0.04939,0.04,0.06904
2021-02-15 08:00:00+02:00,0.0392,0.04745,0.044,0.09995
2021-02-15 09:00:00+02:00,0.0392,0.04745,0.044,0.19797
2021-02-15 10:00:00+02:00,0,0,0.044,0.11086
2021-02-15 11:00:00+02:00,0,0,0.04168,0.09152
2021-02-15 12:00:00+02:00,0,0,0.044,0.06973
2021-02-15 13:00:00+02:00,0,0,0.04932,0.05932
2021-02-15 14:00:00+02:00,0.03444,0.04637,0.06319,0.06319
2021-02-15 15:00:00+02:00,0.03566,0.04979,0.06962,0.06962
2021-02-15 16:00:00+02:00,0.03514,0.04766,0.06807,0.06807
2021-02-15 17:00:00+02:00,0.03647,0.04954,0.07115,0.09
2021-02-15 18:00:00+02:00,0.03687,0.04931,0.07349,0.119
2021-02-15 19:00:00+02:00,0.03654,0.0498,0.07154,0.15
2021-02-15 20:00:00+02:00,0.03654,0.04661,0.0624,0.15
2021-02-15 21:00:00+02:00,0.03654,0.04425,0.05566,0.073
2021-02-15 22:00:00+02:00,0.0375,0.04228,0.05406,0.06723
2021-02-15 23:00:00+02:00,0.03673,0.03664,0.05001,0.05001
2021-02-16 00:00:00+02:00,0.03891,0.03243,0.046,0.04611
2021-02-16 01:00:00+02:00,0.0309,0.03398,0.04518,0.04518
2021-02-16 02:00:00+02:00,0,0,0.04,0.04428
2021-02-16 03:00:00+02:00,0,0,0.04,0.04352
2021-02-16 04:00:00+02:00,0,0,0.037,0.04222
2021-02-16 05:00:00+02:00,0,0,0.035,0.04235
2021-02-16 06:00:00+02:00,0.04,0.04989,0.035,0.04497
2021-02-16 07:00:00+02:00,0.03984,0.0493,0.04084,0.078
2021-02-16 08:00:00+02:00,0.0392,0.04944,0.0711,0.079
2021-02-16 09:00:00+02:00,0.0392,0.04943,0.07905,0.08
2021-02-16 10:00:00+02:00,0,0,0.0455,0.08
2021-02-16 11:00:00+02:00,0,0,0.0488,0.07995
2021-02-16 12:00:00+02:00,0,0,0.07503,0.079
2021-02-16 13:00:00+02:00,0,0,0.07357,0.07357
2021-02-16 14:00:00+02:00,0.03617,0.04813,0.06506,0.068
2021-02-16 15:00:00+02:00,0.03617,0.04982,0.07503,0.079
2021-02-16 16:00:00+02:00,0.03617,0.04968,0.07309,0.07309
2021-02-16 17:00:00+02:00,0.03617,0.04994,0.045,0.07598
2021-02-16 18:00:00+02:00,0.03617,0.04917,0.044,0.08391
2021-02-16 19:00:00+02:00,0.03617,0.04977,0.044,0.07996
2021-02-16 20:00:00+02:00,0.03711,0.04668,0.044,0.05889
2021-02-16 21:00:00+02:00,0.03657,0.04419,0.04572,0.05552
2021-02-16 22:00:00+02:00,0.03711,0.04569,0.04572,0.0649
2021-02-16 23:00:00+02:00,0.03566,0.03684,0.06357,0.06357
2021-02-17 00:00:00+02:00,0.03743,0.03162,0.04759,0.04759
2021-02-17 01:00:00+02:00,0.03087,0.03317,0.04768,0.04768
2021-02-17 02:00:00+02:00,0,0,0.04739,0.04739
2021-02-17 03:00:00+02:00,0,0,0.04,0.0408
2021-02-17 04:00:00+02:00,0,0,0.04312,0.04312
2021-02-17 05:00:00+02:00,0,0,0.05546,0.078
2021-02-17 06:00:00+02:00,0.03987,0.04862,0.09642,0.248
2021-02-17 07:00:00+02:00,0.03966,0.04745,0.19795,0.4
2021-02-17 08:00:00+02:00,0.03966,0.04724,0.0483,0.07488
2021-02-17 09:00:00+02:00,0.03966,0.04943,0.04438,0.07518
2021-02-17 10:00:00+02:00,0,0,0.04438,0.0786
2021-02-17 11:00:00+02:00,0,0,0.04438,0.08724
2021-02-17 12:00:00+02:00,0,0,0.042,0.07401
2021-02-17 13:00:00+02:00,0,0,0.041,0.07377
2021-02-17 14:00:00+02:00,0.03623,0.04912,0.04097,0.07547
2021-02-17 15:00:00+02:00,0.03967,0.04982,0.04065,0.07489
2021-02-17 16:00:00+02:00,0.03967,0.04968,0.0406,0.0749
2021-02-17 17:00:00+02:00,0.03941,0.04917,0.04226,0.09278
2021-02-17 18:00:00+02:00,0.03595,0.04917,0.1749,0.1749
2021-02-17 19:00:00+02:00,0.038,0.04917,0.09968,0.09968
2021-02-17 20:00:00+02:00,0.03718,0.04601,0.07406,0.07406
2021-02-17 21:00:00+02:00,0.03718,0.04433,0.053,0.06834
2021-02-17 22:00:00+02:00,0.03718,0.04723,0.06683,0.06683
2021-02-17 23:00:00+02:00,0.03718,0.0373,0.04315,0.06987
2021-02-18 00:00:00+02:00,0,0,0.04,0.04592
2021-02-18 01:00:00+02:00,0.03106,0.03298,0.039,0.05107
2021-02-18 02:00:00+02:00,0,0,0.036,0.04997
2021-02-18 03:00:00+02:00,0,0,0.035,0.04898
2021-02-18 04:00:00+02:00,0,0,0.034,0.04888
2021-02-18 05:00:00+02:00,0,0,0.035,0.05244
2021-02-18 06:00:00+02:00,0.03985,0.04837,0.07642,0.07642
2021-02-18 07:00:00+02:00,0.03994,0.04745,0.04,0.09141
2021-02-18 08:00:00+02:00,0.03994,0.04745,0.043,0.09282
2021-02-18 09:00:00+02:00,0.03981,0.04991,0.08675,0.08675
2021-02-18 10:00:00+02:00,0,0,0.0412,0.08957
2021-02-18 11:00:00+02:00,0,0,0.0412,0.08589
2021-02-18 12:00:00+02:00,0,0,0.07617,0.07617
2021-02-18 13:00:00+02:00,0,0,0.06969,0.06969
2021-02-18 14:00:00+02:00,0.03682,0.04813,0.07625,0.07625
2021-02-18 15:00:00+02:00,0.03932,0.04998,0.07609,0.07609
2021-02-18 16:00:00+02:00,0.03932,0.04946,0.07406,0.07406
2021-02-18 17:00:00+02:00,0.03974,0.04953,0.08009,0.08009
2021-02-18 18:00:00+02:00,0.03912,0.04917,0.09245,0.09245
2021-02-18 19:00:00+02:00,0.03888,0.04911,0.07203,0.07203
2021-02-18 20:00:00+02:00,0.03732,0.04573,0.065,0.065
2021-02-18 21:00:00+02:00,0.03732,0.04444,0.06331,0.06331
2021-02-18 22:00:00+02:00,0.03765,0.04693,0.05089,0.05089
2021-02-18 23:00:00+02:00,0.03815,0.03584,0.04192,0.04192
2021-02-19 00:00:00+02:00,0.03815,0.03425,0.03641,0.03641
2021-02-19 01:00:00+02:00,0.03223,0.03326,0.0371,0.0371
2021-02-19 02:00:00+02:00,0,0,0.03702,0.03702
2021-02-19 03:00:00+02:00,0,0,0.03694,0.03694
2021-02-19 04:00:00+02:00,0,0,0.03663,0.03663
2021-02-19 05:00:00+02:00,0,0,0.04084,0.04084
2021-02-19 06:00:00+02:00,0.03978,0.04771,0.06951,0.06951
2021-02-19 07:00:00+02:00,0.0398,0.04999,0.0385,0.07853
2021-02-19 08:00:00+02:00,0.03963,0.04983,0.06996,0.06996
2021-02-19 09:00:00+02:00,0.0398,0.04957,0.07868,0.07868
2021-02-19 10:00:00+02:00,0,0,0.07064,0.07064
2021-02-19 11:00:00+02:00,0,0,0.07,0.07
2021-02-19 12:00:00+02:00,0,0,0.07015,0.07015
2021-02-19 13:00:00+02:00,0,0,0.06212,0.06212
2021-02-19 14:00:00+02:00,0.03711,0.04846,0.065,0.065
2021-02-19 15:00:00+02:00,0.03875,0.04903,0.06955,0.09955
2021-02-19 16:00:00+02:00,0.03888,0.04903,0.037,0.078
2021-02-19 17:00:00+02:00,0.03988,0.04866,0.037,0.07542
2021-02-19 18:00:00+02:00,0.03995,0.04932,0.038,0.08016
2021-02-19 19:00:00+02:00,0.03938,0.04998,0.04,0.07945
2021-02-19 20:00:00+02:00,0.0373,0.04562,0.05797,0.05797
2021-02-19 21:00:00+02:00,0.0373,0.04425,0.03721,0.05163
2021-02-19 22:00:00+02:00,0.03745,0.0452,0.036,0.05399
2021-02-19 23:00:00+02:00,0.03825,0.03762,0.0343,0.05117
2021-02-20 00:00:00+02:00,0.03757,0.03431,0.032,0.04113
2021-02-20 01:00:00+02:00,0.03025,0.03024,0.03376,0.03951
2021-02-20 02:00:00+02:00,0,0,0.032,0.03766
2021-02-20 03:00:00+02:00,0,0,0.032,0.03635
2021-02-20 04:00:00+02:00,0,0,0.03,0.03606
2021-02-20 05:00:00+02:00,0,0,0.028,0.03607
2021-02-20 06:00:00+02:00,0,0,0.025,0.05233
2021-02-20 07:00:00+02:00,0,0,0.027,0.05336
2021-02-20 08:00:00+02:00,0.03261,0.03931,0.031,0.05331
2021-02-20 09:00:00+02:00,0.03274,0.04122,0.03132,0.05354
2021-02-20 10:00:00+02:00,0.0287,0.0427,0.031,0.05648
2021-02-20 11:00:00+02:00,0,0,0.032,0.06086
2021-02-20 12:00:00+02:00,0,0,0.04726,0.04726
2021-02-20 13:00:00+02:00,0,0,0.031,0.03609
2021-02-20 14:00:00+02:00,0,0,0.031,0.049
2021-02-20 15:00:00+02:00,0,0,0.0325,0.05367
2021-02-20 16:00:00+02:00,0,0,0.05354,0.05354
2021-02-20 17:00:00+02:00,0.03031,0.04116,0.034,0.06875
2021-02-20 18:00:00+02:00,0.03151,0.04683,0.034,0.07164
2021-02-20 19:00:00+02:00,0.03109,0.04633,0.06814,0.06814
2021-02-20 20:00:00+02:00,0.03244,0.04258,0.035,0.04415
2021-02-20 21:00:00+02:00,0.032,0.03919,0.03181,0.03628
2021-02-20 22:00:00+02:00,0.03151,0.03926,0.02642,0.03329
2021-02-20 23:00:00+02:00,0.03175,0.03516,0.02642,0.03287
2021-02-21 00:00:00+02:00,0.03132,0.03308,0.02642,0.03148
2021-02-21 01:00:00+02:00,0.03059,0.03117,0.02,0.02994
2021-02-21 02:00:00+02:00,0,0,0.01763,0.02948
2021-02-21 03:00:00+02:00,0,0,0.01,0.02873
2021-02-21 04:00:00+02:00,0,0,0.008,0.02867
2021-02-21 05:00:00+02:00,0,0,0.007,0.029
2021-02-21 06:00:00+02:00,0,0,0.007,0.02976
2021-02-21 07:00:00+02:00,0,0,0.00979,0.02991
2021-02-21 08:00:00+02:00,0.03201,0.03777,0.02084,0.03004
2021-02-21 09:00:00+02:00,0.03225,0.03971,0.024,0.03213
2021-02-21 10:00:00+02:00,0.02997,0.04038,0.0284,0.03458
2021-02-21 11:00:00+02:00,0,0,0.03,0.03342
2021-02-21 12:00:00+02:00,0,0,0.03317,0.0382
2021-02-21 13:00:00+02:00,0,0,0.03366,0.0401
2021-02-21 14:00:00+02:00,0,0,0.03361,0.0401
2021-02-21 15:00:00+02:00,0,0,0.03427,0.04
2021-02-21 16:00:00+02:00,0,0,0.03595,0.04
2021-02-21 17:00:00+02:00,0.03126,0.04204,0.04012,0.04012
2021-02-21 18:00:00+02:00,0.03183,0.04394,0.04246,0.04246
2021-02-21 19:00:00+02:00,0.03351,0.04368,0.04457,0.049
2021-02-21 20:00:00+02:00,0.03188,0.04226,0.04354,0.04354
2021-02-21 21:00:00+02:00,0.03148,0.03969,0.0395,0.04228
2021-02-21 22:00:00+02:00,0.03155,0.03847,0.0392,0.04094
2021-02-21 23:00:00+02:00,0.03189,0.03519,0.04099,0.04099
2021-02-22 00:00:00+02:00,0.03149,0.03245,0.03946,0.0411
2021-02-22 01:00:00+02:00,0.03133,0.03285,0.035,0.041
2021-02-22 02:00:00+02:00,0,0,0.035,0.03819
2021-02-22 03:00:00+02:00,0,0,0.03599,0.03699
2021-02-22 04:00:00+02:00,0,0,0.03686,0.03686
2021-02-22 05:00:00+02:00,0,0,0.03488,0.03722
2021-02-22 06:00:00+02:00,0.03763,0.04401,0.03477,0.03929
2021-02-22 07:00:00+02:00,0.03685,0.04357,0.03741,0.0535
2021-02-22 08:00:00+02:00,0.03736,0.04874,0.05785,0.05785
2021-02-22 09:00:00+02:00,0.03709,0.04901,0.039,0.05899
2021-02-22 10:00:00+02:00,0,0,0.037,0.05504
2021-02-22 11:00:00+02:00,0,0,0.037,0.057
2021-02-22 12:00:00+02:00,0,0,0.05041,0.0628
2021-02-22 13:00:00+02:00,0,0,0.04726,0.0628
2021-02-22 14:00:00+02:00,0.03633,0.04399,0.04636,0.057
2021-02-22 15:00:00+02:00,0.0388,0.04347,0.04475,0.067
2021-02-22 16:00:00+02:00,0.0382,0.04356,0.0375,0.0644
2021-02-22 17:00:00+02:00,0.03716,0.0455,0.0375,0.04711
2021-02-22 18:00:00+02:00,0.03528,0.04789,0.038,0.06185
2021-02-22 19:00:00+02:00,0.03713,0.04975,0.038,0.06002
2021-02-22 20:00:00+02:00,0.03644,0.04424,0.03624,0.04437
2021-02-22 21:00:00+02:00,0.03631,0.04107,0.036,0.04152
2021-02-22 22:00:00+02:00,0.0363,0.04071,0.036,0.04101
2021-02-22 23:00:00+02:00,0.03627,0.03642,0.03477,0.03998
2021-02-23 00:00:00+02:00,0.03636,0.03246,0.03477,0.03756
2021-02-23 01:00:00+02:00,0.02988,0.0329,0.0362,0.0362
2021-02-23 02:00:00+02:00,0,0,0.03533,0.03533
2021-02-23 03:00:00+02:00,0,0,0.03509,0.03509
2021-02-23 04:00:00+02:00,0,0,0.03614,0.03614
2021-02-23 05:00:00+02:00,0,0,0.03653,0.03918
2021-02-23 06:00:00+02:00,0.03822,0.04728,0.03793,0.0403
2021-02-23 07:00:00+02:00,0.03872,0.04689,0.03979,0.03979
2021-02-23 08:00:00+02:00,0.03792,0.04995,0.036,0.04188
2021-02-23 09:00:00+02:00,0.03789,0.04863,0.036,0.04291
2021-02-23 10:00:00+02:00,0,0,0.035,0.04187
2021-02-23 11:00:00+02:00,0,0,0.035,0.04121
2021-02-23 12:00:00+02:00,0,0,0.0375,0.072
2021-02-23 13:00:00+02:00,0,0,0.03918,0.0662
2021-02-23 14:00:00+02:00,0.03589,0.04652,0.0389,0.078
2021-02-23 15:00:00+02:00,0.03717,0.04681,0.039,0.07
2021-02-23 16:00:00+02:00,0.03699,0.04585,0.03974,0.063
2021-02-23 17:00:00+02:00,0.03594,0.04655,0.04482,0.0662
2021-02-23 18:00:00+02:00,0.03586,0.04808,0.05945,0.05945
2021-02-23 19:00:00+02:00,0.03619,0.04818,0.05837,0.078
2021-02-23 20:00:00+02:00,0.03575,0.04488,0.05216,0.128
2021-02-23 21:00:00+02:00,0.03562,0.04214,0.04305,0.118
2021-02-23 22:00:00+02:00,0.03544,0.04223,0.029,0.04214
2021-02-23 23:00:00+02:00,0.03585,0.03502,0.0391,0.0391
2021-02-24 00:00:00+02:00,0.03486,0.03199,0.03437,0.058
2021-02-24 01:00:00+02:00,0.02979,0.03382,0.02986,0.051
2021-02-24 02:00:00+02:00,0,0,0.02681,0.053
2021-02-24 03:00:00+02:00,0,0,0.02417,0.053
2021-02-24 04:00:00+02:00,0,0,0.02248,0.0662
2021-02-24 05:00:00+02:00,0,0,0.02588,0.085
2021-02-24 06:00:00+02:00,0.03809,0.04808,0.05075,0.26
2021-02-24 07:00:00+02:00,0.03928,0.04888,0.0532,0.079
2021-02-24 08:00:00+02:00,0.03971,0.04942,0.05781,0.081
2021-02-24 09:00:00+02:00,0.03896,0.04995,0.05306,0.05306
2021-02-24 10:00:00+02:00,0,0,0.05085,0.05085
2021-02-24 11:00:00+02:00,0,0,0.04901,0.075
2021-02-24 12:00:00+02:00,0,0,0.03429,0.0648
2021-02-24 13:00:00+02:00,0,0,0.03263,0.042
